
============================================================
  FETCH CC FROM BROCARDI.IT
  2026-02-04T02:39:27.084581
  Rate limit: 3.0 req/sec
============================================================

Available codici: CC, CP, CPC, CPP, COST, CDS, CCONS, CDPR

Fetching CC...
(This will take a while due to rate limiting)

2026-02-04 02:39:27 [info     ] Crawling hierarchy             base_url=https://www.brocardi.it/codice-civile/
2026-02-04 02:39:51 [info     ] Found articles                 count=3191
  [404/3191] 2.49 art/sec | ETA: 1120s | Art. 375
  [405/3191] 2.49 art/sec | ETA: 1119s | Art. 376
  [406/3191] 2.49 art/sec | ETA: 1119s | Art. 377
  [407/3191] 2.49 art/sec | ETA: 1118s | Art. 378
  [408/3191] 2.49 art/sec | ETA: 1117s | Art. 379
  [409/3191] 2.49 art/sec | ETA: 1116s | Art. 380
  [410/3191] 2.49 art/sec | ETA: 1115s | Art. 381
  [411/3191] 2.49 art/sec | ETA: 1115s | Art. 382
  [412/3191] 2.49 art/sec | ETA: 1114s | Art. 383
  [413/3191] 2.50 art/sec | ETA: 1113s | Art. 384
  [414/3191] 2.50 art/sec | ETA: 1112s | Art. 385
  [415/3191] 2.50 art/sec | ETA: 1111s | Art. 386
  [416/3191] 2.50 art/sec | ETA: 1110s | Art. 387
  [417/3191] 2.50 art/sec | ETA: 1110s | Art. 388
  [418/3191] 2.50 art/sec | ETA: 1109s | Art. 389
  [419/3191] 2.50 art/sec | ETA: 1108s | Art. 390
  [420/3191] 2.50 art/sec | ETA: 1107s | Art. 391
  [421/3191] 2.50 art/sec | ETA: 1107s | Art. 392
  [422/3191] 2.50 art/sec | ETA: 1106s | Art. 393
  [423/3191] 2.50 art/sec | ETA: 1105s | Art. 394
  [424/3191] 2.51 art/sec | ETA: 1105s | Art. 395
  [425/3191] 2.51 art/sec | ETA: 1104s | Art. 396
  [426/3191] 2.51 art/sec | ETA: 1103s | Art. 397
  [427/3191] 2.51 art/sec | ETA: 1102s | Art. 398
  [428/3191] 2.51 art/sec | ETA: 1101s | Art. 399
  [429/3191] 2.51 art/sec | ETA: 1101s | Art. 400
  [430/3191] 2.51 art/sec | ETA: 1100s | Art. 401
  [431/3191] 2.51 art/sec | ETA: 1099s | Art. 402
  [432/3191] 2.51 art/sec | ETA: 1098s | Art. 403
  [433/3191] 2.51 art/sec | ETA: 1098s | Art. 404
  [434/3191] 2.51 art/sec | ETA: 1097s | Art. 405
  [435/3191] 2.52 art/sec | ETA: 1096s | Art. 406
  [436/3191] 2.52 art/sec | ETA: 1095s | Art. 407
  [437/3191] 2.52 art/sec | ETA: 1095s | Art. 408
  [438/3191] 2.52 art/sec | ETA: 1093s | Art. 409
  [439/3191] 2.52 art/sec | ETA: 1093s | Art. 410
  [440/3191] 2.52 art/sec | ETA: 1092s | Art. 411
  [441/3191] 2.52 art/sec | ETA: 1091s | Art. 412
  [442/3191] 2.52 art/sec | ETA: 1091s | Art. 413
  [443/3191] 2.52 art/sec | ETA: 1090s | Art. 414
  [444/3191] 2.52 art/sec | ETA: 1090s | Art. 415
  [445/3191] 2.52 art/sec | ETA: 1089s | Art. 416
  [446/3191] 2.52 art/sec | ETA: 1088s | Art. 417
  [447/3191] 2.52 art/sec | ETA: 1087s | Art. 418
  [448/3191] 2.53 art/sec | ETA: 1086s | Art. 419
  [449/3191] 2.53 art/sec | ETA: 1085s | Art. 420
  [450/3191] 2.53 art/sec | ETA: 1085s | Art. 421
  [451/3191] 2.53 art/sec | ETA: 1084s | Art. 422
  [452/3191] 2.53 art/sec | ETA: 1083s | Art. 423
  [453/3191] 2.53 art/sec | ETA: 1083s | Art. 424
  [454/3191] 2.53 art/sec | ETA: 1082s | Art. 425
  [455/3191] 2.53 art/sec | ETA: 1081s | Art. 426
  [456/3191] 2.53 art/sec | ETA: 1080s | Art. 427
  [457/3191] 2.53 art/sec | ETA: 1080s | Art. 428
  [458/3191] 2.53 art/sec | ETA: 1079s | Art. 429
  [459/3191] 2.53 art/sec | ETA: 1078s | Art. 430
  [460/3191] 2.53 art/sec | ETA: 1078s | Art. 431
  [461/3191] 2.54 art/sec | ETA: 1077s | Art. 432
  [462/3191] 2.53 art/sec | ETA: 1077s | Art. 433
  [463/3191] 2.54 art/sec | ETA: 1075s | Art. 434
  [464/3191] 2.54 art/sec | ETA: 1074s | Art. 435
  [465/3191] 2.54 art/sec | ETA: 1074s | Art. 436
  [466/3191] 2.54 art/sec | ETA: 1073s | Art. 437
  [467/3191] 2.54 art/sec | ETA: 1073s | Art. 438
  [468/3191] 2.54 art/sec | ETA: 1072s | Art. 439
  [469/3191] 2.54 art/sec | ETA: 1071s | Art. 440
  [470/3191] 2.54 art/sec | ETA: 1071s | Art. 441
  [471/3191] 2.54 art/sec | ETA: 1070s | Art. 442
  [472/3191] 2.54 art/sec | ETA: 1069s | Art. 443
  [473/3191] 2.54 art/sec | ETA: 1068s | Art. 444
  [474/3191] 2.54 art/sec | ETA: 1068s | Art. 445
  [475/3191] 2.55 art/sec | ETA: 1067s | Art. 446
  [476/3191] 2.55 art/sec | ETA: 1066s | Art. 447
  [477/3191] 2.55 art/sec | ETA: 1066s | Art. 448
  [478/3191] 2.55 art/sec | ETA: 1065s | Art. 448bis
  [479/3191] 2.55 art/sec | ETA: 1064s | Art. 449
  [480/3191] 2.55 art/sec | ETA: 1064s | Art. 450
  [481/3191] 2.55 art/sec | ETA: 1063s | Art. 451
  [482/3191] 2.55 art/sec | ETA: 1062s | Art. 452
  [483/3191] 2.55 art/sec | ETA: 1061s | Art. 453
  [484/3191] 2.55 art/sec | ETA: 1061s | Art. 454
  [485/3191] 2.55 art/sec | ETA: 1060s | Art. 455
  [486/3191] 2.55 art/sec | ETA: 1060s | Art. 456
  [487/3191] 2.55 art/sec | ETA: 1059s | Art. 457
  [488/3191] 2.55 art/sec | ETA: 1059s | Art. 458
  [489/3191] 2.56 art/sec | ETA: 1057s | Art. 459
  [490/3191] 2.56 art/sec | ETA: 1057s | Art. 460
  [491/3191] 2.56 art/sec | ETA: 1056s | Art. 461
  [492/3191] 2.56 art/sec | ETA: 1055s | Art. 462
  [493/3191] 2.56 art/sec | ETA: 1055s | Art. 463
  [494/3191] 2.56 art/sec | ETA: 1054s | Art. 463bis
  [495/3191] 2.56 art/sec | ETA: 1053s | Art. 464
  [496/3191] 2.56 art/sec | ETA: 1053s | Art. 465
  [497/3191] 2.56 art/sec | ETA: 1052s | Art. 466
  [498/3191] 2.56 art/sec | ETA: 1052s | Art. 467
  [499/3191] 2.56 art/sec | ETA: 1051s | Art. 468
  [500/3191] 2.56 art/sec | ETA: 1051s | Art. 469
  [501/3191] 2.56 art/sec | ETA: 1050s | Art. 470
  [502/3191] 2.56 art/sec | ETA: 1049s | Art. 471
  [503/3191] 2.56 art/sec | ETA: 1048s | Art. 472
  [504/3191] 2.56 art/sec | ETA: 1048s | Art. 473
  [505/3191] 2.57 art/sec | ETA: 1047s | Art. 474
  [506/3191] 2.57 art/sec | ETA: 1046s | Art. 475
  [507/3191] 2.57 art/sec | ETA: 1046s | Art. 476
  [508/3191] 2.57 art/sec | ETA: 1045s | Art. 477
  [509/3191] 2.57 art/sec | ETA: 1045s | Art. 478
  [510/3191] 2.57 art/sec | ETA: 1044s | Art. 479
  [511/3191] 2.57 art/sec | ETA: 1043s | Art. 480
  [512/3191] 2.57 art/sec | ETA: 1042s | Art. 481
  [513/3191] 2.57 art/sec | ETA: 1042s | Art. 482
  [514/3191] 2.57 art/sec | ETA: 1041s | Art. 483
  [515/3191] 2.57 art/sec | ETA: 1041s | Art. 484
  [516/3191] 2.57 art/sec | ETA: 1040s | Art. 485
  [517/3191] 2.57 art/sec | ETA: 1039s | Art. 486
  [518/3191] 2.57 art/sec | ETA: 1039s | Art. 487
  [519/3191] 2.57 art/sec | ETA: 1038s | Art. 488
  [520/3191] 2.57 art/sec | ETA: 1038s | Art. 489
  [521/3191] 2.57 art/sec | ETA: 1037s | Art. 490
  [522/3191] 2.58 art/sec | ETA: 1036s | Art. 491
  [523/3191] 2.58 art/sec | ETA: 1035s | Art. 492
  [524/3191] 2.58 art/sec | ETA: 1035s | Art. 493
  [525/3191] 2.58 art/sec | ETA: 1034s | Art. 494
  [526/3191] 2.58 art/sec | ETA: 1034s | Art. 495
  [527/3191] 2.58 art/sec | ETA: 1033s | Art. 496
  [528/3191] 2.58 art/sec | ETA: 1032s | Art. 497
  [529/3191] 2.58 art/sec | ETA: 1032s | Art. 498
  [530/3191] 2.58 art/sec | ETA: 1031s | Art. 499
  [531/3191] 2.58 art/sec | ETA: 1031s | Art. 500
  [532/3191] 2.58 art/sec | ETA: 1030s | Art. 501
  [533/3191] 2.58 art/sec | ETA: 1030s | Art. 502
  [534/3191] 2.58 art/sec | ETA: 1029s | Art. 503
  [535/3191] 2.58 art/sec | ETA: 1028s | Art. 504
  [536/3191] 2.58 art/sec | ETA: 1027s | Art. 505
  [537/3191] 2.58 art/sec | ETA: 1027s | Art. 506
  [538/3191] 2.59 art/sec | ETA: 1026s | Art. 507
  [539/3191] 2.59 art/sec | ETA: 1026s | Art. 508
  [540/3191] 2.59 art/sec | ETA: 1025s | Art. 509
  [541/3191] 2.59 art/sec | ETA: 1024s | Art. 510
  [542/3191] 2.59 art/sec | ETA: 1024s | Art. 511
  [543/3191] 2.59 art/sec | ETA: 1023s | Art. 512
  [544/3191] 2.59 art/sec | ETA: 1022s | Art. 513
  [545/3191] 2.59 art/sec | ETA: 1022s | Art. 514
  [546/3191] 2.59 art/sec | ETA: 1022s | Art. 515
  [547/3191] 2.59 art/sec | ETA: 1021s | Art. 516
  [548/3191] 2.59 art/sec | ETA: 1020s | Art. 517
  [549/3191] 2.59 art/sec | ETA: 1019s | Art. 518
  [550/3191] 2.59 art/sec | ETA: 1019s | Art. 519
  [551/3191] 2.59 art/sec | ETA: 1018s | Art. 520
  [552/3191] 2.59 art/sec | ETA: 1018s | Art. 521
  [553/3191] 2.59 art/sec | ETA: 1017s | Art. 522
  [554/3191] 2.59 art/sec | ETA: 1016s | Art. 523
  [555/3191] 2.59 art/sec | ETA: 1016s | Art. 524
  [556/3191] 2.59 art/sec | ETA: 1015s | Art. 525
  [557/3191] 2.60 art/sec | ETA: 1014s | Art. 526
  [558/3191] 2.60 art/sec | ETA: 1014s | Art. 527
  [559/3191] 2.60 art/sec | ETA: 1014s | Art. 528
  [560/3191] 2.60 art/sec | ETA: 1013s | Art. 529
  [561/3191] 2.60 art/sec | ETA: 1012s | Art. 530
  [562/3191] 2.60 art/sec | ETA: 1012s | Art. 531
  [563/3191] 2.60 art/sec | ETA: 1011s | Art. 532
  [564/3191] 2.60 art/sec | ETA: 1011s | Art. 533
  [565/3191] 2.60 art/sec | ETA: 1010s | Art. 534
  [566/3191] 2.60 art/sec | ETA: 1009s | Art. 535
  [567/3191] 2.60 art/sec | ETA: 1009s | Art. 536
  [568/3191] 2.60 art/sec | ETA: 1008s | Art. 537
  [569/3191] 2.60 art/sec | ETA: 1008s | Art. 538
  [570/3191] 2.60 art/sec | ETA: 1007s | Art. 539
  [571/3191] 2.60 art/sec | ETA: 1007s | Art. 540
  [572/3191] 2.60 art/sec | ETA: 1006s | Art. 541
  [573/3191] 2.60 art/sec | ETA: 1005s | Art. 542
  [574/3191] 2.61 art/sec | ETA: 1005s | Art. 543
  [575/3191] 2.61 art/sec | ETA: 1004s | Art. 544
  [576/3191] 2.61 art/sec | ETA: 1003s | Art. 545
  [577/3191] 2.61 art/sec | ETA: 1003s | Art. 546
  [578/3191] 2.61 art/sec | ETA: 1002s | Art. 547
  [579/3191] 2.61 art/sec | ETA: 1002s | Art. 548
  [580/3191] 2.61 art/sec | ETA: 1001s | Art. 549
  [581/3191] 2.61 art/sec | ETA: 1001s | Art. 550
  [582/3191] 2.61 art/sec | ETA: 1001s | Art. 551
  [583/3191] 2.61 art/sec | ETA: 999s | Art. 552
  [584/3191] 2.61 art/sec | ETA: 999s | Art. 553
  [585/3191] 2.61 art/sec | ETA: 998s | Art. 554
  [586/3191] 2.61 art/sec | ETA: 998s | Art. 555
  [587/3191] 2.61 art/sec | ETA: 997s | Art. 556
  [588/3191] 2.61 art/sec | ETA: 997s | Art. 557
  [589/3191] 2.61 art/sec | ETA: 996s | Art. 558
  [590/3191] 2.61 art/sec | ETA: 995s | Art. 559
  [591/3191] 2.61 art/sec | ETA: 995s | Art. 560
  [592/3191] 2.61 art/sec | ETA: 995s | Art. 561
  [593/3191] 2.61 art/sec | ETA: 994s | Art. 562
  [594/3191] 2.61 art/sec | ETA: 994s | Art. 563
  [595/3191] 2.61 art/sec | ETA: 993s | Art. 564
  [596/3191] 2.62 art/sec | ETA: 992s | Art. 565
  [597/3191] 2.62 art/sec | ETA: 992s | Art. 566
  [598/3191] 2.62 art/sec | ETA: 991s | Art. 567
  [599/3191] 2.62 art/sec | ETA: 990s | Art. 568
  [600/3191] 2.62 art/sec | ETA: 990s | Art. 569
  [601/3191] 2.62 art/sec | ETA: 990s | Art. 570
  [602/3191] 2.62 art/sec | ETA: 989s | Art. 571
  [603/3191] 2.62 art/sec | ETA: 989s | Art. 572
  [604/3191] 2.62 art/sec | ETA: 988s | Art. 573
  [605/3191] 2.62 art/sec | ETA: 987s | Art. 574
  [606/3191] 2.62 art/sec | ETA: 986s | Art. 575
  [607/3191] 2.62 art/sec | ETA: 986s | Art. 576
  [608/3191] 2.62 art/sec | ETA: 985s | Art. 577
  [609/3191] 2.62 art/sec | ETA: 985s | Art. 578
  [610/3191] 2.62 art/sec | ETA: 984s | Art. 579
  [611/3191] 2.62 art/sec | ETA: 984s | Art. 580
  [612/3191] 2.62 art/sec | ETA: 983s | Art. 581
  [613/3191] 2.62 art/sec | ETA: 983s | Art. 582
  [614/3191] 2.62 art/sec | ETA: 982s | Art. 583
  [615/3191] 2.62 art/sec | ETA: 981s | Art. 584
  [616/3191] 2.63 art/sec | ETA: 981s | Art. 585
  [617/3191] 2.62 art/sec | ETA: 981s | Art. 586
  [618/3191] 2.63 art/sec | ETA: 980s | Art. 587
  [619/3191] 2.63 art/sec | ETA: 980s | Art. 588
  [620/3191] 2.63 art/sec | ETA: 979s | Art. 589
  [621/3191] 2.63 art/sec | ETA: 978s | Art. 590
  [622/3191] 2.63 art/sec | ETA: 978s | Art. 591
  [623/3191] 2.63 art/sec | ETA: 977s | Art. 592
  [624/3191] 2.63 art/sec | ETA: 977s | Art. 593
  [625/3191] 2.63 art/sec | ETA: 976s | Art. 594
  [626/3191] 2.63 art/sec | ETA: 976s | Art. 595
  [627/3191] 2.63 art/sec | ETA: 975s | Art. 596
  [628/3191] 2.63 art/sec | ETA: 974s | Art. 597
  [629/3191] 2.63 art/sec | ETA: 974s | Art. 598
  [630/3191] 2.63 art/sec | ETA: 973s | Art. 599
  [631/3191] 2.63 art/sec | ETA: 973s | Art. 600
  [632/3191] 2.63 art/sec | ETA: 972s | Art. 601
  [633/3191] 2.63 art/sec | ETA: 972s | Art. 602
  [634/3191] 2.63 art/sec | ETA: 971s | Art. 603
  [635/3191] 2.63 art/sec | ETA: 971s | Art. 604
  [636/3191] 2.63 art/sec | ETA: 970s | Art. 605
  [637/3191] 2.63 art/sec | ETA: 970s | Art. 606
  [638/3191] 2.63 art/sec | ETA: 969s | Art. 607
  [639/3191] 2.63 art/sec | ETA: 969s | Art. 608
  [640/3191] 2.64 art/sec | ETA: 968s | Art. 609
  [641/3191] 2.64 art/sec | ETA: 968s | Art. 610
  [642/3191] 2.64 art/sec | ETA: 967s | Art. 611
  [643/3191] 2.64 art/sec | ETA: 966s | Art. 612
  [644/3191] 2.64 art/sec | ETA: 966s | Art. 613
  [645/3191] 2.64 art/sec | ETA: 965s | Art. 614
  [646/3191] 2.64 art/sec | ETA: 965s | Art. 615
  [647/3191] 2.64 art/sec | ETA: 964s | Art. 616
  [648/3191] 2.64 art/sec | ETA: 964s | Art. 617
  [649/3191] 2.64 art/sec | ETA: 963s | Art. 618
  [650/3191] 2.64 art/sec | ETA: 963s | Art. 619
  [651/3191] 2.64 art/sec | ETA: 962s | Art. 620
  [652/3191] 2.64 art/sec | ETA: 961s | Art. 621
  [653/3191] 2.64 art/sec | ETA: 961s | Art. 622
  [654/3191] 2.64 art/sec | ETA: 961s | Art. 623
  [655/3191] 2.64 art/sec | ETA: 960s | Art. 624
  [656/3191] 2.64 art/sec | ETA: 960s | Art. 625
  [657/3191] 2.64 art/sec | ETA: 959s | Art. 626
  [658/3191] 2.64 art/sec | ETA: 958s | Art. 627
  [659/3191] 2.64 art/sec | ETA: 958s | Art. 628
  [660/3191] 2.64 art/sec | ETA: 957s | Art. 629
  [661/3191] 2.64 art/sec | ETA: 957s | Art. 630
  [662/3191] 2.64 art/sec | ETA: 956s | Art. 631
  [663/3191] 2.64 art/sec | ETA: 956s | Art. 632
  [664/3191] 2.64 art/sec | ETA: 955s | Art. 633
  [665/3191] 2.65 art/sec | ETA: 955s | Art. 634
  [666/3191] 2.65 art/sec | ETA: 954s | Art. 635
  [667/3191] 2.65 art/sec | ETA: 954s | Art. 636
  [668/3191] 2.65 art/sec | ETA: 953s | Art. 637
  [669/3191] 2.65 art/sec | ETA: 953s | Art. 638
  [670/3191] 2.65 art/sec | ETA: 952s | Art. 639
  [671/3191] 2.65 art/sec | ETA: 952s | Art. 640
  [672/3191] 2.65 art/sec | ETA: 951s | Art. 641
  [673/3191] 2.65 art/sec | ETA: 951s | Art. 642
  [674/3191] 2.65 art/sec | ETA: 950s | Art. 643
  [675/3191] 2.65 art/sec | ETA: 950s | Art. 644
  [676/3191] 2.65 art/sec | ETA: 949s | Art. 645
  [677/3191] 2.65 art/sec | ETA: 949s | Art. 646
  [678/3191] 2.65 art/sec | ETA: 948s | Art. 647
  [679/3191] 2.65 art/sec | ETA: 948s | Art. 648
  [680/3191] 2.65 art/sec | ETA: 947s | Art. 649
  [681/3191] 2.65 art/sec | ETA: 947s | Art. 650
  [682/3191] 2.65 art/sec | ETA: 946s | Art. 651
  [683/3191] 2.65 art/sec | ETA: 946s | Art. 652
  [684/3191] 2.65 art/sec | ETA: 945s | Art. 653
  [685/3191] 2.65 art/sec | ETA: 945s | Art. 654
  [686/3191] 2.65 art/sec | ETA: 944s | Art. 655
  [687/3191] 2.65 art/sec | ETA: 944s | Art. 656
  [688/3191] 2.65 art/sec | ETA: 943s | Art. 657
  [689/3191] 2.65 art/sec | ETA: 943s | Art. 658
  [690/3191] 2.65 art/sec | ETA: 942s | Art. 659
  [691/3191] 2.66 art/sec | ETA: 941s | Art. 660
  [692/3191] 2.66 art/sec | ETA: 941s | Art. 661
  [693/3191] 2.66 art/sec | ETA: 940s | Art. 662
  [694/3191] 2.66 art/sec | ETA: 940s | Art. 663
  [695/3191] 2.66 art/sec | ETA: 939s | Art. 664
  [696/3191] 2.66 art/sec | ETA: 939s | Art. 665
  [697/3191] 2.66 art/sec | ETA: 938s | Art. 666
  [698/3191] 2.66 art/sec | ETA: 938s | Art. 667
  [699/3191] 2.66 art/sec | ETA: 937s | Art. 668
  [700/3191] 2.66 art/sec | ETA: 937s | Art. 669
  [701/3191] 2.66 art/sec | ETA: 936s | Art. 670
  [702/3191] 2.66 art/sec | ETA: 936s | Art. 671
  [703/3191] 2.66 art/sec | ETA: 935s | Art. 672
  [704/3191] 2.66 art/sec | ETA: 935s | Art. 673
  [705/3191] 2.66 art/sec | ETA: 935s | Art. 674
  [706/3191] 2.66 art/sec | ETA: 934s | Art. 675
  [707/3191] 2.66 art/sec | ETA: 933s | Art. 676
  [708/3191] 2.66 art/sec | ETA: 933s | Art. 677
  [709/3191] 2.66 art/sec | ETA: 933s | Art. 678
  [710/3191] 2.66 art/sec | ETA: 932s | Art. 679
  [711/3191] 2.66 art/sec | ETA: 932s | Art. 680
  [712/3191] 2.66 art/sec | ETA: 931s | Art. 681
  [713/3191] 2.66 art/sec | ETA: 931s | Art. 682
  [714/3191] 2.66 art/sec | ETA: 930s | Art. 683
  [715/3191] 2.66 art/sec | ETA: 930s | Art. 684
  [716/3191] 2.66 art/sec | ETA: 929s | Art. 685
  [717/3191] 2.66 art/sec | ETA: 928s | Art. 686
  [718/3191] 2.66 art/sec | ETA: 928s | Art. 687
  [719/3191] 2.67 art/sec | ETA: 928s | Art. 688
  [720/3191] 2.67 art/sec | ETA: 927s | Art. 689
  [721/3191] 2.67 art/sec | ETA: 927s | Art. 690
  [722/3191] 2.67 art/sec | ETA: 926s | Art. 691
  [723/3191] 2.67 art/sec | ETA: 926s | Art. 692
  [724/3191] 2.67 art/sec | ETA: 925s | Art. 693
  [725/3191] 2.67 art/sec | ETA: 924s | Art. 694
  [726/3191] 2.67 art/sec | ETA: 924s | Art. 695
  [727/3191] 2.67 art/sec | ETA: 924s | Art. 696
  [728/3191] 2.67 art/sec | ETA: 923s | Art. 697
  [729/3191] 2.67 art/sec | ETA: 923s | Art. 698
  [730/3191] 2.67 art/sec | ETA: 922s | Art. 699
  [731/3191] 2.67 art/sec | ETA: 922s | Art. 700
  [732/3191] 2.67 art/sec | ETA: 921s | Art. 701
  [733/3191] 2.67 art/sec | ETA: 921s | Art. 702
  [734/3191] 2.67 art/sec | ETA: 920s | Art. 703
  [735/3191] 2.67 art/sec | ETA: 920s | Art. 704
  [736/3191] 2.67 art/sec | ETA: 919s | Art. 705
  [737/3191] 2.67 art/sec | ETA: 919s | Art. 706
  [738/3191] 2.67 art/sec | ETA: 918s | Art. 707
  [739/3191] 2.67 art/sec | ETA: 918s | Art. 708
  [740/3191] 2.67 art/sec | ETA: 917s | Art. 709
  [741/3191] 2.67 art/sec | ETA: 917s | Art. 710
  [742/3191] 2.67 art/sec | ETA: 916s | Art. 711
  [743/3191] 2.67 art/sec | ETA: 916s | Art. 712
  [744/3191] 2.67 art/sec | ETA: 916s | Art. 713
  [745/3191] 2.67 art/sec | ETA: 915s | Art. 714
  [746/3191] 2.67 art/sec | ETA: 914s | Art. 715
  [747/3191] 2.67 art/sec | ETA: 914s | Art. 716
  [748/3191] 2.67 art/sec | ETA: 914s | Art. 717
  [749/3191] 2.67 art/sec | ETA: 913s | Art. 718
  [750/3191] 2.67 art/sec | ETA: 913s | Art. 719
  [751/3191] 2.67 art/sec | ETA: 912s | Art. 720
  [752/3191] 2.68 art/sec | ETA: 911s | Art. 721
  [753/3191] 2.68 art/sec | ETA: 911s | Art. 722
  [754/3191] 2.68 art/sec | ETA: 911s | Art. 723
  [755/3191] 2.68 art/sec | ETA: 910s | Art. 724
  [756/3191] 2.68 art/sec | ETA: 909s | Art. 725
  [757/3191] 2.68 art/sec | ETA: 909s | Art. 726
  [758/3191] 2.68 art/sec | ETA: 909s | Art. 727
  [759/3191] 2.68 art/sec | ETA: 908s | Art. 728
  [760/3191] 2.68 art/sec | ETA: 908s | Art. 729
  [761/3191] 2.68 art/sec | ETA: 907s | Art. 730
  [762/3191] 2.68 art/sec | ETA: 907s | Art. 731
  [763/3191] 2.68 art/sec | ETA: 907s | Art. 732
  [764/3191] 2.68 art/sec | ETA: 906s | Art. 733
  [765/3191] 2.68 art/sec | ETA: 905s | Art. 734
  [766/3191] 2.68 art/sec | ETA: 905s | Art. 735
  [767/3191] 2.68 art/sec | ETA: 904s | Art. 736
  [768/3191] 2.68 art/sec | ETA: 904s | Art. 737
  [769/3191] 2.68 art/sec | ETA: 903s | Art. 738
  [770/3191] 2.68 art/sec | ETA: 903s | Art. 739
  [771/3191] 2.68 art/sec | ETA: 902s | Art. 740
  [772/3191] 2.68 art/sec | ETA: 902s | Art. 741
  [773/3191] 2.68 art/sec | ETA: 902s | Art. 742
  [774/3191] 2.68 art/sec | ETA: 901s | Art. 743
  [775/3191] 2.68 art/sec | ETA: 900s | Art. 744
  [776/3191] 2.68 art/sec | ETA: 900s | Art. 745
  [777/3191] 2.68 art/sec | ETA: 900s | Art. 746
  [778/3191] 2.68 art/sec | ETA: 899s | Art. 747
  [779/3191] 2.68 art/sec | ETA: 899s | Art. 748
  [780/3191] 2.68 art/sec | ETA: 898s | Art. 749
  [781/3191] 2.68 art/sec | ETA: 898s | Art. 750
  [782/3191] 2.68 art/sec | ETA: 897s | Art. 751
  [783/3191] 2.68 art/sec | ETA: 897s | Art. 752
  [784/3191] 2.69 art/sec | ETA: 896s | Art. 753
  [785/3191] 2.69 art/sec | ETA: 896s | Art. 754
  [786/3191] 2.69 art/sec | ETA: 895s | Art. 755
  [787/3191] 2.69 art/sec | ETA: 895s | Art. 756
  [788/3191] 2.69 art/sec | ETA: 895s | Art. 757
  [789/3191] 2.69 art/sec | ETA: 894s | Art. 758
  [790/3191] 2.69 art/sec | ETA: 894s | Art. 759
  [791/3191] 2.69 art/sec | ETA: 893s | Art. 760
  [792/3191] 2.69 art/sec | ETA: 893s | Art. 761
  [793/3191] 2.69 art/sec | ETA: 892s | Art. 762
  [794/3191] 2.69 art/sec | ETA: 892s | Art. 763
  [795/3191] 2.69 art/sec | ETA: 891s | Art. 764
  [796/3191] 2.69 art/sec | ETA: 891s | Art. 765
  [797/3191] 2.69 art/sec | ETA: 890s | Art. 766
  [798/3191] 2.69 art/sec | ETA: 890s | Art. 767
  [799/3191] 2.69 art/sec | ETA: 889s | Art. 768
  [800/3191] 2.69 art/sec | ETA: 889s | Art. 768bis
  [801/3191] 2.69 art/sec | ETA: 888s | Art. 768ter
  [802/3191] 2.69 art/sec | ETA: 888s | Art. 768quater
  [803/3191] 2.69 art/sec | ETA: 887s | Art. 768quinquies
  [804/3191] 2.69 art/sec | ETA: 887s | Art. 768sexies
  [805/3191] 2.69 art/sec | ETA: 887s | Art. 768septies
  [806/3191] 2.69 art/sec | ETA: 886s | Art. 768octies
  [807/3191] 2.69 art/sec | ETA: 886s | Art. 769
  [808/3191] 2.69 art/sec | ETA: 885s | Art. 770
  [809/3191] 2.69 art/sec | ETA: 885s | Art. 771
  [810/3191] 2.69 art/sec | ETA: 884s | Art. 772
  [811/3191] 2.69 art/sec | ETA: 884s | Art. 773
  [812/3191] 2.69 art/sec | ETA: 883s | Art. 774
  [813/3191] 2.69 art/sec | ETA: 883s | Art. 775
  [814/3191] 2.69 art/sec | ETA: 882s | Art. 776
  [815/3191] 2.69 art/sec | ETA: 882s | Art. 777
  [816/3191] 2.69 art/sec | ETA: 881s | Art. 778
  [817/3191] 2.69 art/sec | ETA: 881s | Art. 779
  [818/3191] 2.70 art/sec | ETA: 880s | Art. 780
  [819/3191] 2.70 art/sec | ETA: 880s | Art. 781
  [820/3191] 2.69 art/sec | ETA: 880s | Art. 782
  [821/3191] 2.70 art/sec | ETA: 879s | Art. 783
  [822/3191] 2.70 art/sec | ETA: 879s | Art. 784
  [823/3191] 2.70 art/sec | ETA: 878s | Art. 785
  [824/3191] 2.70 art/sec | ETA: 878s | Art. 786
  [825/3191] 2.70 art/sec | ETA: 877s | Art. 787
  [826/3191] 2.70 art/sec | ETA: 877s | Art. 788
  [827/3191] 2.70 art/sec | ETA: 876s | Art. 789
  [828/3191] 2.70 art/sec | ETA: 876s | Art. 790
  [829/3191] 2.70 art/sec | ETA: 876s | Art. 791
  [830/3191] 2.70 art/sec | ETA: 875s | Art. 792
  [831/3191] 2.70 art/sec | ETA: 875s | Art. 793
  [832/3191] 2.70 art/sec | ETA: 874s | Art. 794
  [833/3191] 2.70 art/sec | ETA: 874s | Art. 795
  [834/3191] 2.70 art/sec | ETA: 873s | Art. 796
  [835/3191] 2.70 art/sec | ETA: 873s | Art. 797
  [836/3191] 2.70 art/sec | ETA: 872s | Art. 798
  [837/3191] 2.70 art/sec | ETA: 872s | Art. 799
  [838/3191] 2.70 art/sec | ETA: 872s | Art. 800
  [839/3191] 2.70 art/sec | ETA: 871s | Art. 801
  [840/3191] 2.70 art/sec | ETA: 871s | Art. 802
  [841/3191] 2.70 art/sec | ETA: 870s | Art. 803
